*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2022-03-25"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","LandUse","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","CO","0.25","0.23","0.22","0.18","0.18","0.13","0.14","0.19","0.17","0.21","0.3","0.24","0.2","0.09","100","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","NO","12","6","4","2","2","1","2","2","2","5","13","9","5","10","100","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","NO2","11","12","10","6","7","5","5","6","6","8","11","10","8","6","100","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","NOX","23","18","14","8","9","6","6","8","8","13","24","18","13","14","100","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","O3","13","21","25","28","25","24","20","22","15","14","9","11","19","13","100","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NO","4","2","2","2","2","2","3","3","4","5","9","6","4","6","98","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NO2","7","5","6","5","5","5","5","6","5","6","7","7","6","4","98","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NOX","11","7","8","7","7","6","8","9","9","11","16","12","9","9","98","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","O3","15","25","26","25","22","20","16","16","13","11","9","9","17","12","97","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","PM2.5","3","4","5","3","7","5","4","6","4","5","6","4","5","4","97","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","SO2","0.2","0.3","0.2","0.3","0.3","0.3","0.2","0.4","0.4","0.3","0.3","0.2","0.3","0.3","88","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","NO","11","6","7","1","2","1","1","1","2","3","5","7","4","9","96","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","NO2","13","14","17","7","6","4","4","4","4","6","6","11","8","7","96","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","NOX","24","21","24","8","8","5","5","5","6","8","11","18","12","14","96","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","O3","8","17","14","21","24","20","15","15","11","11","6","12","14","12","95","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","PM10","12","15","43","22","22","13","13","14","11","13","13","8","17","22","100","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","PM2.5","12","13","17","8","10","5","6","6","5","8","9","8","9","8","100","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","SO2","0.5","0.6","0.4","0.3","0.3","0.5","0.4","0.4","0.4","0.4","0.3","0.4","0.4","0.5","94","","","","","","","","","","","",""
"101904","Cranbrook","3rd St South, 20 Ave South","49.302582","-115.451314","941","RB,NU,P2,F","NO","3","2","1","1","1","0","1","0","1","1","3","2","1","3","95","","","","","","","","","","","",""
"101904","Cranbrook","3rd St South, 20 Ave South","49.302582","-115.451314","941","RB,NU,P2,F","NO2","8","9","6","3","3","2","2","2","2","4","7","6","5","5","95","","","","","","","","","","","",""
"101904","Cranbrook","3rd St South, 20 Ave South","49.302582","-115.451314","941","RB,NU,P2,F","NOX","","","","","","","","","","","","","","","0","","","","","","","","","","","",""
"101904","Cranbrook","3rd St South, 20 Ave South","49.302582","-115.451314","941","RB,NU,P2,F","O3","21","26","35","33","32","30","","28","22","21","15","17","25","12","88","","","","","","","","","","","",""
"101904","Cranbrook","3rd St South, 20 Ave South","49.302582","-115.451314","941","RB,NU,P2,F","PM2.5","7","8","6","3","5","2","","4","1","7","8","6","5","7","88","","","","","","","","","","","",""
"102001","Saturna","Saturna","48.78333","-123.13333","178","RB,NU,P1,F","O3","22","31","36","36","33","27","23","26","22","23","18","20","26","10","98","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","T,MU,P3,P","NO","4","2","2","1","1","1","2","1","2","2","4","2","2","3","95","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","T,MU,P3,P","NO2","9","8","6","4","4","3","4","5","5","6","7","7","6","4","95","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","T,MU,P3,P","NOX","13","10","8","5","5","4","6","6","6","7","11","9","8","7","95","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","T,MU,P3,P","O3","16","26","30","33","30","26","20","21","17","20","14","15","22","10","95","","","","","","","","","","","",""
"102102","Nanaimo","2080a Labieux Road","49.20083","-123.99389","121","T,MU,P3,P","PM2.5","5","3","4","2","4","3","3","5","3","4","7","4","4","5","98","","","","","","","","","","","",""
"102103","Nanaimo","1624 Woobank Rd","49.113011","-123.848997","25","PE,MU,P2,R","PM2.5","11","10","12","6","6","4","3","5","4","12","16","10","8","9","99","","","","","","","","","","","",""
"102201","Trail","1875 Columbia Ave.","49.096218","-117.697828","422","PS,SU,P2,R","SO2","7.7","10.2","11.9","8.6","10.6","8.2","10.6","8.9","4.8","3.4","3.2","3.1","7.5","15.6","90","","","","","","","","","","","",""
"102210","Trail","8995 Highway 22a","49.046405","-117.60711","0","PS,SU,P2,C","SO2","4.8","4.5","5.6","3.5","4","2.3","4","2.5","1.6","1.9","2.3","2","3.2","6.3","95","","","","","","","","","","","",""
"102220","Trail","395 Schofield Highway","49.0952","-117.7469","0","T,SU,P2,R","SO2","13","5.6","6.6","9.4","9.4","10.8","7.6","10.7","4.3","8.9","4.6","5.2","7.9","20.1","90","","","","","","","","","","","",""
"102230","Trail","S End","49.157855","-117.73312","0","T,SU,P2,C","SO2","14.1","4.7","5.1","4.3","2.8","3.8","2.4","4","3.1","4.8","3.7","9.8","5.3","10.2","90","","","","","","","","","","","",""
"102303","Powell River","6388 Sutherland Drive","49.889299","-124.5624","125","PE,SU,P2,R","PM10","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"102303","Powell River","6388 Sutherland Drive","49.889299","-124.5624","125","PE,SU,P2,R","PM2.5","","2","2","1","3","1","2","3","2","2","3","1","2","3","92","","","","","","","","","","","",""
"102402","Smithers","","54.7785","-127.168542","","PE,SU,P2,R","NO","","10","6","2","3","2","4","5","6","7","10","9","6","10","84","","","","","","","","","","","",""
"102402","Smithers","","54.7785","-127.168542","","PE,SU,P2,R","NO2","","14","11","5","4","3","3","4","4","5","6","8","6","6","84","","","","","","","","","","","",""
"102402","Smithers","","54.7785","-127.168542","","PE,SU,P2,R","NOX","","24","18","7","6","5","7","9","10","12","17","17","12","14","84","","","","","","","","","","","",""
"102402","Smithers","","54.7785","-127.168542","","PE,SU,P2,R","O3","","13","15","26","23","16","12","13","9","9","7","9","13","12","90","","","","","","","","","","","",""
"102402","Smithers","","54.7785","-127.168542","","PE,SU,P2,R","PM2.5","","16","15","6","6","3","5","5","6","10","11","11","9","9","90","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","NO","5","2","2","1","1","1","1","1","1","3","3","5","2","5","95","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","NO2","5","5","6","3","2","1","1","1","2","3","3","6","3","4","95","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","NOX","10","7","8","3","2","2","1","2","3","6","5","12","5","8","95","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","O3","17","27","","26","25","20","18","18","13","12","16","9","18","11","85","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","PM2.5","6","7","10","5","6","3","4","5","4","7","6","8","6","7","99","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","SO2","0.4","0.3","0.4","0.6","","0.8","0.9","0.6","0.5","0.4","0.3","0.2","0.5","0.6","87","","","","","","","","","","","",""
"102602","Port Alberni","4645 Helen Street","49.261014","-124.806628","21","T,SU,P3,R","PM2.5","11","13","10","5","6","5","4","","4","11","14","12","9","8","91","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","NO","7","4","2","1","1","1","1","1","1","2","4","7","3","6","93","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","NO2","13","15","11","6","4","2","2","3","4","6","7","9","7","7","93","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","NOX","20","19","14","7","5","3","3","4","5","8","11","15","9","12","93","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","O3","14","19","27","31","29","25","17","19","13","17","11","14","20","13","91","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","PM2.5","10","11","10","5","7","4","4","5","4","7","10","9","7","7","99","","","","","","","","","","","",""
"102801","Campbell River","Adjacent To 660 Westmere","50.018425","-125.24844","63","PE,MU,P3,R","PM2.5","9","8","9","5","5","4","4","5","5","8","10","6","6","6","95","","","","","","","","","","","",""
"103202","Golden","835 9th Avenue South","51.297497","-116.966853","791","PE,SU,P2,R","PM10","12","15","34","20","17","13","13","16","13","22","18","11","17","16","100","","","","","","","","","","","",""
"103202","Golden","835 9th Avenue South","51.297497","-116.966853","791","PE,SU,P2,R","PM2.5","10","13","13","6","6","4","4","5","4","13","13","11","9","9","100","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","NO","3","1","1","1","1","1","1","1","1","2","3","2","1","3","94","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","NO2","8","6","9","5","5","3","4","5","4","5","6","7","5","4","94","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","NOX","10","7","10","6","6","4","5","6","5","6","9","9","7","6","94","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","O3","15","28","27","26","25","24","20","23","15","14","12","12","20","12","94","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","PM10","12","11","21","14","16","11","12","14","10","13","16","11","13","10","98","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","PM2.5","9","7","","5","6","4","4","5","5","8","12","8","7","6","92","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","SO2","5","1.7","1.2","0.8","0.5","1.2","1","1","0.7","1.3","1.3","3.8","1.6","4.2","95","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","74","PE,LU,P3,R","NO","4","5","2","1","2","1","1","2","2","4","9","6","3","9","100","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","74","PE,LU,P3,R","NO2","8","8","9","6","6","4","5","6","6","8","9","8","7","5","100","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","74","PE,LU,P3,R","NOX","12","12","11","7","8","5","6","8","8","12","18","14","10","12","100","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","74","PE,LU,P3,R","O3","19","27","28","29","25","24","19","22","16","15","13","13","21","12","99","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","74","PE,LU,P3,R","PM2.5","5","5","7","5","7","5","5","7","4","6","9","4","6","6","99","","","","","","","","","","","",""
"103702","Pine River","Gas Plant Site","55.574531","-121.921247","1159","PS,NU,P1,F","SO2","2.2","1.1","1.4","2.4","1.6","2.6","1.2","2.3","1.2","","2.7","1.6","1.8","3.9","81","","","","","","","","","","","",""
"103704","Pine River","Pine River Gas Plant","55.6056","-121.9722","610","RB,NU,P1,F","SO2","0.3","0.3","0.3","0.2","0.3","0.3","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","95","","","","","","","","","","","",""
"103901","Kitimat","651 Columbia Ave W","54.05389","-128.671436","18","PE,SU,P2,R","PM10","6","8","10","8","13","9","8","11","10","8","8","7","9","8","98","","","","","","","","","","","",""
"103901","Kitimat","651 Columbia Ave W","54.05389","-128.671436","18","PE,SU,P2,R","PM2.5","4","4","6","5","6","4","3","5","5","4","4","4","5","5","98","","","","","","","","","","","",""
"103901","Kitimat","651 Columbia Ave W","54.05389","-128.671436","18","PE,SU,P2,R","SO2","0.3","0.3","0.8","0.8","0.8","0.7","0.4","0.8","0.4","0.3","0.5","0.2","0.5","2.2","95","","","","","","","","","","","",""
"103902","Kitimat","Haulage Road","54.029194","-128.70269","11","PS,NU,P2,I","PM2.5","3","6","9","7","11","7","8","10","7","6","7","5","7","7","98","","","","","","","","","","","",""
"103902","Kitimat","Haulage Road","54.029194","-128.70269","11","PS,NU,P2,I","SO2","2.9","1.1","2.2","6","3.9","7.5","7.5","8.3","3.7","3.5","4.9","2.9","4.6","9.4","95","","","","","","","","","","","",""
"103904","Kitimat","1332 Lahakas Blvd North","54.066909","-128.639131","94","PE,SU,P2,R","NO","","","","","","","0","0","1","1","1","2","","","48","","","","","","","","","","","",""
"103904","Kitimat","1332 Lahakas Blvd North","54.066909","-128.639131","94","PE,SU,P2,R","NO2","","","","","","","1","1","1","2","2","3","","","48","","","","","","","","","","","",""
"103904","Kitimat","1332 Lahakas Blvd North","54.066909","-128.639131","94","PE,SU,P2,R","NOX","","","","","","","1","1","2","3","3","4","","","48","","","","","","","","","","","",""
"103904","Kitimat","1332 Lahakas Blvd North","54.066909","-128.639131","94","PE,SU,P2,R","O3","","","","","","","17","18","11","13","17","13","","","48","","","","","","","","","","","",""
"103904","Kitimat","1332 Lahakas Blvd North","54.066909","-128.639131","94","PE,SU,P2,R","PM2.5","4","5","7","4","5","3","4","5","4","3","3","4","4","4","98","","","","","","","","","","","",""
"103904","Kitimat","1332 Lahakas Blvd North","54.066909","-128.639131","94","PE,SU,P2,R","SO2","0.2","0.1","0.5","0.4","0.6","0.5","0.3","0.6","0.5","0.3","0.2","0.2","0.4","1.4","95","","","","","","","","","","","",""
"103905","Kitimat","347 Haisla Avenue","53.973228","-128.650768","5","RB,NU,P2,I","PM2.5","5","4","5","3","4","2","3","4","3","","6","6","4","4","89","","","","","","","","","","","",""
"103905","Kitimat","347 Haisla Avenue","53.973228","-128.650768","5","RB,NU,P2,I","SO2","0.1","0.2","0.3","0.3","0.5","0.3","0.2","0.5","0.2","0.2","0.2","0.1","0.3","1.3","95","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","NO","10","7","5","3","2","1","2","2","3","7","13","10","6","9","95","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","NO2","13","13","12","7","6","4","4","6","6","10","11","12","9","6","95","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","NOX","23","20","17","10","8","5","6","8","9","17","24","23","14","14","95","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","O3","11","20","26","27","29","29","21","23","16","14","7","9","19","13","95","","","","","","","","","","","",""
